,MKT,SMB,HML,MOM,rf,LARGE_ORDER_INFLOW,NORTHBOUND_DELTA,INST_SEAT_RATIO
2026-06-01,0.004273713224089861,-0.004397106814096641,-0.004003441385537286,0.009072269408200837,0.00015,0.0009756966418304376,-0.010825895228622007,0.3973174322250769
2026-06-02,-0.0008061144093694773,-0.006069320790357403,0.006120512580783615,0.00452155195299665,0.00015,0.011328563718165425,-0.013889171131503885,0.3993407565241842
2026-06-03,0.00548150830480554,0.0011976048202094302,-0.011186573923303444,0.008012018562552138,0.00015,-0.03671025406801161,0.0007062615495171971,0.5906349356801537
2026-06-04,0.012484238851264203,0.0007020928222747846,0.0016647654240687622,-0.006925641205154497,0.00015,-0.0035900831163184453,0.015761810439746504,0.5788466012945513
2026-06-05,-0.001573226997786688,0.005029636388986724,9.966523278126642e-05,-0.004961611773575906,0.00015,0.00883344471059623,0.04841742299879573,0.3434130733479376
2026-06-08,-0.0015730956555934446,0.0022937913947377046,-0.001647355373497199,-0.004704430446429383,0.00015,-0.0006689426756049596,0.010959654408932245,0.2562316514652329
2026-06-09,0.012933702524059131,-0.0018393596966754596,-3.163362563433252e-06,0.0012906597487685391,0.00015,0.00972336443751893,0.05000305024985819,0.3302666929112376
2026-06-10,0.006439477833223271,-0.0021108589144316616,0.002813652791637817,0.011146097198973779,0.00015,0.040061832527038405,0.020309153958496716,0.21219330412455523
2026-06-11,-0.003455795087479617,-0.005124630801915814,-0.009127841269926015,-0.006633681232342793,0.00015,0.04374457781855684,0.0009307469926125925,0.2083071546841565
2026-06-12,0.004640480348687717,0.0006174573531190002,0.004904822951444913,0.005632190034818311,0.00015,0.06534059443932608,0.03294137297041844,0.35820885450056766
2026-06-15,-0.0034073415424996983,-0.0055177930033330535,-0.0021513675619040822,-0.007015411265489012,0.00015,-0.0252370709008306,0.005142743508558966,0.5764079290788937
2026-06-16,-0.003425838028562055,0.003739961390378096,0.004977264240873395,0.012905116410386212,0.00015,0.007377645533057987,0.015024188968837868,0.5485429364928831
2026-06-17,0.002235698172528273,0.0024566208448754574,0.0031175883882497138,-0.00937990996150461,0.00015,0.0568273851520137,-0.01672742606553739,0.40457713356704916
2026-06-18,-0.015006241957262384,0.0023298240018906984,-0.0022553507047116464,0.004641801972569162,0.00015,-0.03237207743729789,-0.020173275396444798,0.4260905524683323
2026-06-19,-0.013499342660104262,-0.00518730844699117,-0.0004966309818810665,0.0054822525383274616,0.00015,-0.015286877570124601,0.021073110616150328,0.2023733986984226
2026-06-22,-0.004198300233927782,-0.0004998536044405452,-0.00020289713545432257,0.003920029933404515,0.00015,0.0015279299908533203,0.03207457907903183,0.2862004623335062
2026-06-23,-0.007802648962675391,-0.0014572224830142818,0.007931301903633366,-0.005063497419872427,0.00015,0.08132971407124392,0.048913350051065514,0.2099096507737535
2026-06-24,0.002813978660762191,0.0005112255378377039,-0.005802228933850264,-0.006138060832595359,0.00015,-0.00923598112284199,-0.006187448826876335,0.5018158130781549
2026-06-25,-0.0069641926041696875,0.0022140515232237966,-0.0022903642839065363,0.007834403764694345,0.00015,0.05251461925493775,0.03927488249981689,0.2582583184105991
2026-06-26,-0.010998429610682332,-0.0019543882017413697,-0.008010940254375709,0.0064904397934098254,0.00015,0.01916309318989972,0.03628893799953994,0.5476188409907268
2026-06-29,0.012025190151372432,-0.0018039340973008918,0.0005195412281803475,0.006408564842628145,0.00015,-0.014393620483086355,0.00017674281926493077,0.4573297254703153
2026-06-30,-0.0015062104038922853,0.002819711346141273,-0.0032175450674516684,0.007135831940695227,0.00015,0.10399472439013493,0.037761737789127565,0.29176747060628533
2026-07-01,0.0008402256375033908,-0.004417999851132662,-0.002610857534262889,-0.009016490053395436,0.00015,0.025839440117174206,0.028884327525703954,0.2630881268332999
2026-07-02,-0.011097985489707654,-0.0028866457456827852,0.007323452012993788,-0.009195826291643954,0.00015,0.03128606953580348,0.03284366157079159,0.4510498803692212
2026-07-03,-0.004055061796201461,0.0001233473281361637,-0.004216847613067698,-0.003827942845941868,0.00015,0.03603522644620136,0.053347207574864,0.5603347921129294
2026-07-06,0.0011873807176789287,0.0036988814921181364,-0.0008976102403306117,-0.00267784843236177,0.00015,0.033708685465163465,0.03201323695099998,0.48734408756575265
2026-07-07,-0.008907948619378422,-0.0037750989536360358,-0.0023930014309492985,-0.003317213311643699,0.00015,0.0845622006758618,-0.03273796258724283,0.33941866064135107
2026-07-08,0.0033055841467653758,0.0072587959583855334,-0.002079151883349639,0.001864987834603195,0.00015,0.07357831544808771,0.016451209919951058,0.43495343810745885
2026-07-09,-0.00450510951935044,-0.005302651044662507,0.013758948047458199,0.006891502959690682,0.00015,-0.007947944305864176,-0.02133603002138968,0.3243046781489686
2026-07-10,-0.0020335499983462142,0.00630111529631426,-0.008774878484729376,-0.0015639712516214111,0.00015,0.0805617473891671,0.013029001405542915,0.5996598267114635
2026-07-13,-0.004513652897835176,0.004898360595973625,0.0031203427149747846,-0.004691903420007162,0.00015,-0.0010039885884972725,0.011872557229106113,0.4995356753847405
2026-07-14,0.015118225476071502,-0.0056204063689989136,0.012036866921898422,0.005077538605339669,0.00015,0.029667226426472255,-0.001673898055238477,0.4457526559027014
2026-07-15,0.0001920222020965286,-0.0064288133478840395,0.005295428856735931,-0.0014917869305752375,0.00015,-0.02354554355285118,-0.010552062863467682,0.3693036571063317
2026-07-16,-0.008161687431647203,0.0029794566753888942,0.0001347108272487927,0.0008439492988047145,0.00015,0.05109819241594855,-0.0006066380149447031,0.4472609161038229
2026-07-17,0.006880359296825512,-0.0014096047402050794,-0.005963841600625467,-0.0017948395150695563,0.00015,0.010779162759564505,0.0032567889714382667,0.3366464249869339
2026-07-20,-0.009466749199768178,-0.003927788198434397,0.006423871670217044,0.0022398221574154377,0.00015,-0.01448462909735446,0.007365903081307763,0.21154593578321232
2026-07-21,0.0019709087600380433,0.007346804835925988,0.0045867298904785,-0.005883424797957824,0.00015,0.05565503042104117,0.012108678122737242,0.3580354089426531
2026-07-22,-0.015377360991038204,-0.0046756097607982,-0.007748462185008273,0.004557633355262895,0.00015,0.06308604184715662,0.021705016510845346,0.5721923278319467
2026-07-23,-0.010325488391187444,-0.002807754390288111,-0.0017014061498051092,3.339788253819276e-06,0.00015,0.06410308345156089,0.0037489538195609167,0.4505204379095463
2026-07-24,0.001874889886952988,-0.0023335932523912022,-0.006130469731390598,-0.004385897381366944,0.00015,-0.025688513481556718,0.0355929686934399,0.23358228122836067
2026-07-27,0.006207732639963283,-0.011097795309745943,-0.01439760019337221,0.003385597918096261,0.00015,0.06720628760149153,0.00923522984643815,0.5539974453580103
2026-07-28,0.001670946249519764,0.0004654710364266074,-0.006246787403091624,-0.004391626774467204,0.00015,0.01098452958508605,0.028489816371467434,0.30754993973660594
2026-07-29,-0.0006251862591059242,-0.0035462342213567187,0.000427196130906854,-0.0041264355879743,0.00015,0.08154510412771693,0.003910383652193843,0.29750779723309095
2026-07-30,-0.0021088295647143105,0.0033421444593189505,0.0028015958862977522,-0.007007661392547489,0.00015,0.038748610941924694,0.06487418338673719,0.31883638751212834
2026-07-31,-0.01152817592293942,0.0038650508918390432,-0.0017171847657136833,-0.010021492961637748,0.00015,0.02753993781375479,0.01934528350067726,0.43088089445038297
2026-08-03,-0.00545875366715767,0.001026884000856766,0.006770626962510802,0.003405712275247055,0.00015,0.020255632182151755,0.04270597202633209,0.41787523737359067
2026-08-04,-0.0033851101676783003,0.0010721865186145967,0.005047199563719761,0.007193699894666963,0.00015,0.019590112299802467,-0.0038788397762558047,0.3965655018491527
2026-08-05,0.008756977809751326,0.0007543564574651031,-0.0007263881855629031,-0.0025035983481041923,0.00015,-0.00038542946726819946,0.0010569944338773493,0.4870147454050508
2026-08-06,0.003048946316547691,-0.0027016167386726456,-0.0013630134381057962,-0.004590835067125552,0.00015,-0.012041915426885177,0.004957246947011781,0.3266150925339836
2026-08-07,-0.013804321242901872,-0.0023593118017960464,0.0018136980935422628,-0.010673768675490743,0.00015,0.009120140859317637,0.059459998535361734,0.5128258086289724
2026-08-10,0.00289267175515836,0.00539290779109965,-0.00018923204896744664,-0.012840106479374133,0.00015,0.055726656093463084,0.0057451996386879995,0.27012867135143964
2026-08-11,-0.0027806582433305325,0.003040965777158491,-0.007228420407862482,0.00456038327429209,0.00015,-0.021898748975108514,-0.0064686818991346855,0.5130483156308037
2026-08-12,-0.00511537600244767,0.0009243479380200005,-0.0015769099234460091,-0.01164404681359385,0.00015,0.06021998691810175,0.036018129070943726,0.4655240421001131
2026-08-13,0.005193410310726943,0.002500261305409445,0.0032278359893765105,-0.006663601423585161,0.00015,0.024301692390813756,0.011176086914725361,0.4732833238190346
2026-08-14,0.008547996179967607,-0.00014433411511901895,0.00647370132410656,0.001900587910232032,0.00015,0.04344423856583773,0.0056376107869836834,0.392621358850904
2026-08-17,0.007750240952929589,0.0008397870773043151,0.004700819484028033,0.0007382435761100255,0.00015,0.044994814820774234,-0.002205646229557167,0.4668006130723459
2026-08-18,-0.006413740185781109,0.0024780676446804193,0.0015715134881262936,0.002148214301304335,0.00015,0.04785034923674425,0.01977657116404029,0.23191881862378297
2026-08-19,-0.0021736990068097167,-0.008197123281318358,0.007186858212322833,0.00024151669093152962,0.00015,0.020672047641191398,0.03125311267219401,0.5406204468197469
