,MKT,SMB,HML,MOM,rf,LARGE_ORDER_INFLOW,NORTHBOUND_DELTA,INST_SEAT_RATIO
2024-01-02,0.0042104273771010935,0.0011774319584114527,0.001261382114917754,-0.004320830595687979,6e-05,0.01599262342720593,-0.0025943570314851854,0.32393473295371045
2024-01-03,-0.001504378710540662,-0.0014946440333660205,0.002401244485134386,-0.011021011549528517,6e-05,0.019302959169285972,0.010142473104359865,0.3667702705874812
2024-01-04,0.005569196842906232,0.006808730851357222,-0.00028726923758158466,-0.002538828769037671,6e-05,0.022640667950505226,0.007009874360164317,0.5472962666863198
2024-01-05,0.013447268707672226,-0.005427993132796892,-0.004025028679650558,0.003460036351524588,6e-05,0.0037529338542626653,0.05701029180004864,0.4106515983264391
2024-01-08,-0.002367380372510024,-0.0003589041624661562,0.006339679073704982,0.006943916834927981,6e-05,-0.002781766564900527,0.004496723988015616,0.25791305828070665
2024-01-09,-0.002367232612542625,0.0007360586592664906,-0.010550333775635074,0.006764915394142004,6e-05,0.06896007532307152,0.010176562162769376,0.4662661358812356
2024-01-10,0.013952915339566522,-0.0022042942172680376,-0.0033059222670994565,0.0010517397827311563,6e-05,-0.001044776880846832,-0.013336402570963244,0.4738426851392419
2024-01-11,0.006646912562376179,0.0020203423835145635,0.0013520574344163575,0.0032021085482816266,6e-05,0.013563950829935025,-0.0023990454477642977,0.496392686346785
2024-01-12,-0.004485269473414569,0.0021149089501012906,0.0011232951325468158,0.0012450462488209771,6e-05,-0.004027466707962236,-0.010576057586917762,0.5606076766051864
2024-01-15,0.0046230403922736816,-0.001380198448826806,0.003726397083035526,-0.004604849558646763,6e-05,-0.035283109496680495,0.027208370191319997,0.433992911111119
2024-01-16,-0.00443075923531216,-0.0037780437260618075,-0.0018202774162934484,0.0024666814037360815,6e-05,-0.038437944560060444,-0.0033076111978123483,0.5015717240247943
2024-01-17,-0.004451567782132311,-0.0117718320274968,-0.0012899854540368463,0.001713935043753343,6e-05,0.013204487175209648,-0.016574875425027134,0.293432970409094
2024-01-18,0.001917660444094307,0.0037627973430900707,0.003567872099499124,0.00450152763487987,6e-05,0.021653020885253164,-0.0246974748953949,0.5982082234148376
2024-01-19,-0.01747952220192018,-0.006908412379292048,-0.007816358809170877,-0.009281330952781228,6e-05,0.0020585223415823285,-0.06310872106322327,0.4747025113606551
2024-01-22,-0.015784260492617296,-0.00539392764637155,-0.005070110487182212,-0.00277642541315481,6e-05,0.00782602523085352,0.013705775647700369,0.5599311446212379
2024-01-23,-0.005320587763168754,-0.0056619041857890835,0.0001498153609767476,-0.0061871067364151905,6e-05,0.01588017145951653,0.005553065310286787,0.5824947693297585
2024-01-24,-0.009375480083009813,0.001667944570568233,-0.003108311688480183,0.0034232618222291896,6e-05,-0.002234172467474224,0.023900110224551886,0.4599277586315863
2024-01-25,0.0025682259933574644,0.003447140853985701,-0.0039636049128714155,-0.0003653119066819052,6e-05,0.006235932805038612,-0.042265796267055906,0.4395923318967691
2024-01-26,-0.008432216679690897,0.002056167215604139,-0.006625492930831242,-0.005607897410966203,6e-05,-0.000896680215779079,-0.034810968691674764,0.5283885058313212
2024-01-29,-0.012970733312017622,0.00528129144740651,0.00014434694307359535,0.002289905738485137,6e-05,0.02156417508107244,-0.003961522627825359,0.32496424064750074
2024-01-30,0.012930838920293985,0.0037627143699340672,0.005329064741670872,0.0005502031490917983,6e-05,0.013331861578952884,-0.009818537525122004,0.5121275330035429
2024-01-31,-0.002291986704378821,0.005772428754584783,0.0012042379493364056,0.006841591328054163,6e-05,0.00483475436063434,-0.03474375143062979,0.35448120933801003
2024-02-01,0.0003477538421913145,0.0074174592883063314,0.0013795486197235203,-0.002645933631409912,6e-05,0.015724747369758273,-0.0007445394950744582,0.4512818503741352
2024-02-02,-0.01308273367592111,-0.008093444758810214,0.001645384414178827,0.0026890703474478344,6e-05,0.04705970232443135,-0.010821227663793011,0.43258251923789465
2024-02-05,-0.005159444520726643,0.003579843017836861,0.0014184199640265704,0.003053080723687131,6e-05,0.008098825767115105,-0.010722406054915538,0.38789258005455696
2024-02-06,0.0007383033073887946,0.00930508874222722,0.0013106938333880922,0.0023422096397708544,6e-05,0.0006043081685563889,-0.0271592281976977,0.42695521074986637
2024-02-07,-0.010618942196800724,0.004861593185526407,-0.001500702505631872,-0.0019565408680508613,6e-05,-0.03509291481977399,-0.029132074394016216,0.5631756199878719
2024-02-08,0.003121282165111047,0.006739060628559359,-0.0005590053250343252,0.0045868660709837035,6e-05,0.05639206188301853,-0.001683153624610825,0.4561042097728511
2024-02-09,-0.005665748209269244,-0.0030491586058792462,0.007209767812651595,-0.0017513206481222713,6e-05,0.024585440449536564,0.007590421772761984,0.41898212883597974
2024-02-12,-0.002885243748139491,-0.0047100693024356224,-0.0012005203899997877,-0.00542139492844187,6e-05,0.020824756924052657,-0.025981815340015264,0.44316817101467965
2024-02-13,-0.005675359510064572,0.00506154496353346,0.0047476111075730725,-0.0010824270475073047,6e-05,0.007385876753101768,-0.011603924592703773,0.3058782428390947
2024-02-14,0.016410503660580437,0.0014885677345639922,-0.001819516553857019,0.0007109584844387225,6e-05,0.011757268048267482,-0.0015116790572313635,0.2201781663675772
2024-02-15,-0.0003814750226414053,-0.0024745271046756902,0.002103352547021914,-0.0017606072113584832,6e-05,0.011897824997485594,0.013166402121440053,0.5916130896870916
2024-02-16,-0.009779398360603103,-0.003149090194756037,-0.0007444532582168247,0.0018353656809403163,6e-05,0.04935580084431962,0.002127675860825603,0.4630633929158225
2024-02-19,0.007142904208928701,0.010262846083389808,-0.0030536018225801884,0.0021406813558918843,6e-05,-0.006699161934957783,0.00810179431617536,0.3603833963220708
2024-02-20,-0.0112475928497392,0.006721396812381855,0.007149412227634031,-0.004853889880549942,6e-05,0.011832593522401959,-0.007731820611739002,0.24141817236106675
2024-02-21,0.0016197723550427986,-0.00276277520916369,0.003241586005326411,-0.011728660473710413,6e-05,0.0187534066877431,-0.026833919074272107,0.5269683597019285
2024-02-22,-0.01789703111491798,0.003494383594576774,0.0016351536885840104,-0.006759709770501802,6e-05,-0.022692650023191447,-0.00801639762365482,0.38298052815929834
2024-02-23,-0.012213674440085873,-0.0004166952129244481,0.0018312500464553543,0.0043415730665157205,6e-05,0.03227058939006071,-0.031035122792527868,0.4281845243747819
2024-02-26,0.0015117511228221114,-0.003926007023191819,0.004550426770888213,-0.0029813969634552733,6e-05,0.03346404073364996,-0.03020162757081722,0.5274135534028987
2024-02-27,0.006386199219958694,-0.0030950431936014092,-0.0020299660004038465,-0.0007842809431491563,6e-05,-0.00818045814421165,-0.024496533676632862,0.5098226432345658
2024-02-28,0.0012823145307097343,-0.0005451254586487499,-0.005746727465666828,-0.004120891451123736,6e-05,0.007074671515319865,0.03029383614325183,0.2984497785654855
2024-02-29,-0.0013008345414941647,3.081883019489421e-05,0.0019248562427132774,-0.0001330508595287236,6e-05,0.038551230526003316,0.015219871097236387,0.5540633224173868
2024-03-01,-0.002969933260303599,-0.007079930181563703,0.008378756207523626,0.005723114568090205,6e-05,0.007448264842594164,-0.004745916012124549,0.3656036935862992
2024-03-04,-0.013566697913306846,-0.000642008061610971,-0.004721419750098245,0.007377104350720087,6e-05,0.008981859946361734,-0.02863276604036269,0.4099147116806426
2024-03-05,-0.006738597875552377,0.0106269758443404,0.0009400090783941875,-0.0027596726908105658,6e-05,-0.005877325316723848,0.002119322403165304,0.5109333433167177
2024-03-06,-0.004405748938638087,0.001200727269845665,0.001504163096394521,-0.0020808301598759086,6e-05,-0.014476671101767431,0.02997284642690421,0.6058122911566801
2024-03-07,0.00925410003597024,-0.0030123754175198983,0.0007122866337025466,-0.007783693076104952,6e-05,-0.02154192801999929,0.017387982918291623,0.5276451258639796
2024-03-08,0.002832564606116152,0.004556380918931471,0.009106898354171066,-0.010251292366583445,6e-05,-0.04125420724702707,0.010460707272988399,0.48151309891183636
2024-03-11,-0.016127361398264605,0.008801716605944934,0.0021592103887566583,-0.0020037158850046417,6e-05,0.0244504944527628,0.002085206341637005,0.37483072731217143
2024-03-12,0.0026567557245531547,0.005471104525503403,0.0002907197711791053,-0.0009970593404490696,6e-05,-0.0011988062057155533,0.05570334627681987,0.39423138901608734
2024-03-13,-0.003725740523746849,-0.0032171645161406665,0.0008620897733881234,0.002238538117812013,6e-05,0.007486700667238012,0.014118462341794707,0.5425325112733378
2024-03-14,-0.006352298002753628,0.0007586719574672515,-0.0019467113061350425,0.0031781923153456956,6e-05,-0.008168469701814413,0.0015881284881409164,0.3457202900564449
2024-03-15,0.005245086599567811,0.007165827727136408,0.002580698163953061,-0.0026240785255487458,6e-05,0.022942484350135742,0.038837693040812374,0.43405374494583066
2024-03-18,0.009018995702463558,-0.003185108027863044,0.003957117213727394,-0.0005470968507271534,6e-05,-0.04913509141019706,-0.01142147876607179,0.34990081696259484
2024-03-19,0.008121521072045787,0.009217039788177261,0.0030953735396278487,0.006656969485601957,6e-05,0.018472399298850715,0.010296018320492963,0.2790504722377873
2024-03-20,-0.007812957709003745,-0.0009528590369353629,0.006189512897576485,-0.01456316296360688,6e-05,0.0263827413480081,-0.048091557746485665,0.3833740731236488
2024-03-21,-0.0030429113826609313,0.003915818593100677,-4.930844516930148e-05,-0.0008600647929026227,6e-05,0.02197965345335371,-0.021607479045893684,0.4115652906868653
2024-03-22,0.002721370882632075,-0.0023727292968623516,-0.007977335260136314,-0.005421817192684847,6e-05,0.03050965799571985,0.03840736419448273,0.6953396309387163
2024-03-25,0.008519906144101232,0.002496668020926628,-0.011066863358385264,-0.0003469532806878066,6e-05,0.028375851351312008,0.03949002700305332,0.39072461221778626
2024-03-26,-0.004572568140607609,0.007191267909269154,0.002768564961881026,0.0022938530601448273,6e-05,-0.00996840319246488,0.027481887727167975,0.5668081155437339
2024-03-27,-0.001930930789974354,0.006689841651350234,0.002015751931665552,-0.00904748469622801,6e-05,0.0328293466311292,-0.020674632809645675,0.7648250457338968
2024-03-28,-0.010217014766054253,0.009594703734173461,0.004108438552758959,0.003843254039661189,6e-05,-0.03129440843817084,-0.014352715487983626,0.5221963022113509
2024-03-29,-0.011025859616726036,-0.0048115045194717515,0.006953236910873432,0.0010981366226013834,6e-05,-0.05616264738371329,-0.005888955544345993,0.40132723821270744
2024-04-01,0.007052732401547782,0.0059423960787576635,-0.007296892135200328,0.0035776557364065836,6e-05,-0.05008551865757929,-0.004652101657298558,0.5295884615363351
2024-04-02,0.011946160257137406,0.0002085181733357058,0.0026356368713435245,0.003120399884794234,6e-05,0.1023013685456831,0.044238310799122486,0.4182522941952779
2024-04-03,-0.0009080910942230046,0.003735322016568701,0.00582993665925777,-0.002666999161897943,6e-05,0.01566299528361171,-0.028036645546901585,0.3723405221500421
2024-04-04,0.008771796081028217,-0.0036615828671902237,-0.0059692954902207706,0.00832845537537861,6e-05,-0.02314826461418699,-0.004655606714398092,0.5092962954477281
2024-04-05,0.0029947242254287068,2.064122778860354e-05,-0.006079952095568233,-0.010537021877572614,6e-05,-0.02001396614109246,-0.0009394189117996935,0.6663304481711704
2024-04-08,-0.006066077791446117,-0.0020765616240553727,-0.0032738334929557716,0.002324948071921756,6e-05,-0.04077082602830437,-0.017474322772418463,0.5835068475911184
2024-04-09,0.0029925604495757248,0.001620261074642507,-0.0013631433944066354,0.0028930461839985545,6e-05,-0.00016719059920957454,0.02319912585110489,0.44346855856052136
2024-04-10,0.013582329098193721,-0.0035278772317466904,0.0034397591090108673,-0.005479973946736353,6e-05,0.030406343847267685,-0.00035849567308118835,0.35058353426427963
2024-04-11,-0.0005824343519895639,0.0019581538550685106,0.0017314258233502406,0.000726944936546418,6e-05,0.00402751037301418,0.02557612020704514,0.5345701166687516
2024-04-12,0.013821792902326055,-0.008659789756224171,0.0006123432002255703,-0.0019307748807898162,6e-05,0.0020327444489917413,0.006749768180086301,0.3827759659720532
2024-04-15,-0.023837705936807698,-0.0010397829195567827,-0.0018417385626259028,0.004985299016410328,6e-05,0.004675126547732451,-0.017592568971568932,0.2124868675827376
2024-04-16,0.0071371225393770145,-0.006849917655749566,0.0011038390916397727,-0.004465259720157363,6e-05,0.0016148406272258244,0.020930071536299104,0.4256939016587172
2024-04-17,0.0005234236141435409,-0.009458585877404573,-0.005643836940559403,-0.004042997000323625,6e-05,0.03504747859403938,-0.00573811233931272,0.4553356032523672
2024-04-18,-0.002951066154192807,-0.003477042757639606,0.0035258993960254927,0.007684538418422452,6e-05,-0.03961484784053493,-0.016930901985604346,0.6867562996899981
2024-04-19,0.0005658469888195206,0.0004925255864201213,-0.000791351945949406,-0.0012320469695625668,6e-05,0.012035221093965794,-0.01821655986565241,0.4023226183597524
2024-04-22,-0.018148120231408035,0.0009570997931894589,-0.00374461463232021,0.0018135810892155773,6e-05,-0.011216478610493474,0.0005021555885679947,0.29555966101848885
2024-04-23,-0.0022370469905376076,-0.0038943334936632325,-0.0006780664391423636,0.004631571374500422,6e-05,0.018310637647095434,-0.013135298130818658,0.46824251171525627
2024-04-24,0.0029540131436057173,0.0034186458308827676,0.0076495019150358175,-0.0032255644122651072,6e-05,0.017633068391857,0.016291446904531146,0.281803747997291
2024-04-25,0.013041046402673643,-0.005889740526451537,-0.002131620336079003,0.0007306869899182287,6e-05,0.024423154889832845,-0.00994304066905829,0.5554519767273098
2024-04-26,-0.0049244319644628255,-0.002208566881459536,0.003861649784092974,-0.0016437484243930238,6e-05,0.03919841875455314,0.0026213144925048243,0.64486751374911
2024-04-29,-0.007536442426038688,-0.009102779377374018,0.0007512062051256726,0.008936737999592997,6e-05,-0.00545953255147608,0.03713518942529772,0.3956754206035866
2024-04-30,-0.004775813392260828,-0.006054129860601088,0.0006603121458746173,0.0008853141177402215,6e-05,0.013098482557918784,-0.009637533168487478,0.46659107952169676
2024-05-01,0.007978619059318667,-0.0033175757535946256,0.005357708694958457,0.009471595743489918,6e-05,-0.021275029106134966,-0.002592447836495799,0.5409599418853949
2024-05-02,0.00269875998693716,0.006294144417691654,0.0007037678447281996,0.0015913870864421862,6e-05,0.014941696231172292,0.0036524862314671275,0.5590616094261598
2024-05-03,-0.005027841833903349,-0.004364339610643204,-0.0018263112854705376,0.00658197097357477,6e-05,0.07083467859591186,0.0063819350320366425,0.4906738074661946
2024-05-06,0.004359406898020205,0.004361210839591125,-0.0010326602971382033,0.0003213400678808745,6e-05,-0.019899109740221303,0.01825363809268416,0.5253018638090309
2024-05-07,0.0006136979441323634,0.0035564015206705378,-0.0006679454340266605,0.0058016356950581155,6e-05,-0.019665830086058645,0.0022761580105306583,0.40834909696392774
2024-05-08,0.008457804914796002,-0.002566767435605483,-0.002309901055501847,-0.006162733844254732,6e-05,-0.023748484642084743,-0.009336686516429146,0.42042986301566393
2024-05-09,-0.0065784778448961705,0.0016656074389736822,0.00146018071800899,-0.006132286804638318,6e-05,0.00901426498587876,0.0009598301584288831,0.4663475888259044
2024-05-10,-0.003208959319379914,-0.007560841728077812,0.007823490142755078,0.00028899149613879714,6e-05,-0.04367879300881783,-0.009335408547501948,0.455975967974381
2024-05-13,-0.0037889733781894188,0.01049525679768712,-0.0025336218172558166,0.00310865488827155,6e-05,0.03548842600382289,0.009401738273358107,0.47164950432354086
2024-05-14,-0.013431634533189065,0.00311426189081536,0.002005801543916445,-0.0017371470193288056,6e-05,0.013735984094993017,-0.02165550533474636,0.49699983132187686
2024-05-15,0.002405082493581184,-0.005610420753771893,0.0018004739620804163,0.008128577647206158,6e-05,-0.0672130276770175,0.023373142329011366,0.5375061911661628
2024-05-16,0.0020894974496190035,0.0042454076249490115,0.0052612716976483,0.00609783749549949,6e-05,0.0077023409383753,0.022447716246847646,0.5392489829787435
2024-05-17,-0.000213978890217852,0.010578287822133908,-0.004390100044515921,0.00359078313341529,6e-05,-0.017594078959649043,-0.0027676989555613695,0.32826998092596177
2024-05-20,-0.0023712842003763223,-0.0038603143710345036,0.0066343150751379185,0.0011901163239287462,6e-05,0.0008274277361493476,-0.016918270020249364,0.5436381470832521
2024-05-21,-0.012998336678453726,0.0026224081891700686,-0.003274163449227416,0.00822825484097227,6e-05,-0.0409400329940624,0.015723031720129697,0.39331547462956445
2024-05-22,-0.004045807904888231,0.0037506656400811828,-0.0006398180864259584,-0.002838154251398832,6e-05,0.017439117923847617,0.013754851843439785,0.5312231365701241
2024-05-23,-0.0033444306487409254,-0.0004490742638974072,0.004603046041153155,0.007231028140520321,6e-05,0.005558996343788488,-0.03740572683124512,0.6329481896335877
2024-05-24,-0.007480495422994569,-0.0062214482406675225,0.006236787260466939,0.01193866713232955,6e-05,-0.02041724273901934,0.010361840704554294,0.3176878325582767
2024-05-27,-0.0017115714049940822,0.004793328041255898,0.002211452773730976,0.0009135458238803957,6e-05,0.02306881959926721,-0.014705563680197776,0.46771120356492035
2024-05-28,0.003376457711330845,-0.00040470150914221004,-0.003260912271804447,0.004357845253924971,6e-05,-0.0031539875129542273,-0.026804794213544016,0.4138327120858115
2024-05-29,0.01671567311089477,0.004248449105791348,-0.0046761358504874215,-0.0032460564345511336,6e-05,0.006645316054321797,-0.035758198182035995,0.40909829691375355
2024-05-30,0.0013112003154865505,0.002743714244401193,0.0005191983758981491,0.004258420041730557,6e-05,-0.008844628893867877,0.02112292717728711,0.3544655710142957
2024-05-31,0.0020579535165048787,0.0028470545448527327,-0.003962066712587574,-0.005122451273224394,6e-05,0.030407768047790305,-0.012912938320822078,0.32719193415371445
2024-06-03,-0.0009300132418955049,0.003732562593697533,-0.004734236103367272,-0.008051556071243141,6e-05,0.00315858704780234,0.003351375464032612,0.49382371990106816
2024-06-04,-0.017528940937691372,0.003899914951020767,-0.005598533302224938,0.014127361336266535,6e-05,-0.009796259566271427,0.02404076679497389,0.40588736097373446
2024-06-05,-0.000498624879042952,0.002257295801167331,0.003552699924204338,-0.006389811958817719,6e-05,-0.030615504054134515,-0.0004477206370458388,0.6881085098851211
2024-06-06,0.00028207188946923796,-0.0005579763762927981,-0.005957683988008265,-0.0023784335882063726,6e-05,0.025299848247352808,0.01348840312386368,0.6353432606888101
2024-06-07,0.021909179012367573,-0.0009021966414766913,-0.0006072258201292272,0.004846691032615206,6e-05,-0.0102295001528291,-0.0016028408108859234,0.47817605406446473
2024-06-10,-0.0019912486830301027,-0.001493988520944092,-0.0006387227290301299,0.004841390830401869,6e-05,-0.001849915620762154,-0.0062644745884593254,0.46086186755319775
2024-06-11,0.002453926081002512,-0.001212608932738346,0.0009565892628452008,-0.003121429769367075,6e-05,0.004561423525451341,-0.008020108288624633,0.30985452984294676
2024-06-12,-0.0005724059273471898,-0.0010789119502232771,-0.006901181758585285,-0.007938303434926887,6e-05,-0.009451122628244633,0.02118397524429503,0.5107303337993712
2024-06-13,-0.010778102338575787,-0.004655867617939399,-0.004565906801277777,-0.010317030011362732,6e-05,-0.009443373127999906,-0.010792276931706576,0.4019109738128468
2024-06-14,0.010025405330635184,0.00213353522125852,0.004408692814764586,-0.0009799716834824103,6e-05,-0.011271733075379216,-0.024942161778636424,0.52023862667483
2024-06-17,0.006507397294180967,-0.0009015874442645746,0.0018821204407277604,0.00951205932731747,6e-05,-0.038753819140057016,-0.0049063326854794104,0.6397059628064655
2024-06-18,0.0068592875233874214,-0.0032526287785873045,0.0011173916555114007,-0.008399021539902674,6e-05,0.013402657055406216,-0.015934060180007016,0.4630529191628654
2024-06-19,-0.00844448709315265,-0.0002686746947170976,0.0006501312067205955,-0.003458170080408807,6e-05,-0.01761946996160096,0.033237748920505406,0.576062640563751
2024-06-20,0.012365148798424892,-0.004747849651814347,-0.0001084763684877109,-0.0007535475131246977,6e-05,-0.06686973062569085,0.03340122974459536,0.7406157462054737
2024-06-21,-0.012876659565130526,0.006705705896588858,0.0001489770002451187,0.00817042479360742,6e-05,0.008433124015335056,0.008275121991271391,0.5167440341168983
2024-06-24,0.0050217138442024325,-0.005024475455418088,0.004018307708496809,0.009480707644007127,6e-05,-0.0005204110321941329,0.036506653037492315,0.5575098364296447
2024-06-25,0.019454100632289806,-0.0041234875583287004,0.000407604660263292,-0.0040132322380972635,6e-05,0.01723488531174961,-0.007673736150846464,0.5365321584193481
2024-06-26,-0.009174826926176194,-0.0006955494632921474,0.0027625851204688403,0.00924706585180127,6e-05,-0.045792933062554914,0.0008706687703477912,0.4879121373405761
2024-06-27,-0.0053566795664249465,0.000652554509347065,0.005701881431503566,-0.005060746997550067,6e-05,0.010497191588059318,0.03203654105236212,0.495244607248625
2024-06-28,0.0006368622857887709,-0.0031403693460200738,-0.002208895881305115,0.0007423501318879042,6e-05,-0.009397024690241406,-0.009317546988531183,0.3684882556274085
2024-07-01,-0.004791280887045792,-0.005014957054257012,-0.002700729260838164,2.4646539115172122e-05,6e-05,0.02892335272455566,-0.00122699402633705,0.48536911502238866
2024-07-02,-0.014215970879595193,0.0003765137247872854,-0.0054857187168545485,-0.005001313157589937,6e-05,-0.01050361308491058,-0.01852979199056981,0.5104244195494656
2024-07-03,0.0003570667732542459,-1.193461341175749e-05,0.0019405543306640768,0.001258786177461421,6e-05,0.02249913921506303,0.0035457942663865392,0.4537217453933521
2024-07-04,-0.009820733423534943,0.007618888535236596,-0.0031700507606520828,-0.0016781230019743952,6e-05,-0.007525884195382427,0.030195734716820084,0.29644420959310586
2024-07-05,0.004002331875716634,0.0005458978110955685,0.004630985169989101,0.010486123966093355,6e-05,-0.03034133765113733,0.0011914085961289562,0.49832895031881985
2024-07-08,-0.008534818108104228,-0.0017631367458384264,0.0008527528570583579,0.006656409473134882,6e-05,-0.009848016162381502,0.002024716907515571,0.418907631336581
2024-07-09,0.013689409645157854,0.0024737803578646507,0.0005824733790271713,0.00506471150427536,6e-05,-0.027691873759339843,0.02808918504142889,0.5300083375762459
2024-07-10,-0.007309279631026133,-0.004535588085779404,-0.00456483326324539,0.0005158380414911005,6e-05,-0.013923484903162978,-0.029766055057591292,0.3248344100767075
2024-07-11,-0.0031585536458510802,-0.005658898581863623,-0.0022442220278229923,0.006996013095697454,6e-05,0.020780612905055625,-0.018752218782161337,0.5686793178127886
2024-07-12,0.007061654956327028,0.0127760357428105,0.00010736977535172767,-0.003494614342084157,6e-05,-0.004150082377486651,-0.016563629224756383,0.42352248981484514
2024-07-15,-0.011337778847905596,0.008326498669506707,0.0033546170969258296,0.012270124585509853,6e-05,0.019999744194921072,-0.02469487626418529,0.25890578424568816
2024-07-16,0.0017871394114371646,0.0011010264250087434,0.00010870115169693054,0.00033386862345336713,6e-05,0.002725183356014517,0.004139781407867018,0.42864607283167805
2024-07-17,0.011504284788541852,0.002270843223431692,0.0017049614542377722,-0.0018837412500119209,6e-05,-0.024286967933846104,-0.0023206073980757396,0.4838171933419534
2024-07-18,-0.014727349111051046,0.002498279056910354,0.00845162570746515,0.005880357803253116,6e-05,0.011225129750488356,0.026395872619836516,0.502126002615338
2024-07-19,0.0014017047267907378,0.005782874582484095,-0.00015664189062999687,-0.001520056413823645,6e-05,-0.030681478596979967,0.026834691372426306,0.43357619756832827
2024-07-22,0.0020789451482358112,-0.002229895104521764,0.0069754910880078244,-0.01061777373741088,6e-05,-0.0034749256392730904,0.003261183319894014,0.4815134743564978
2024-07-23,0.006776405845995793,0.0033121045394386875,0.0015231343737881534,-0.0011334616670678603,6e-05,-0.04782229482064984,-0.01266459319529428,0.5071779406939387
2024-07-24,-0.011392556397902737,-0.0007709676209134591,-0.0035598515247633644,0.00030334907579347524,6e-05,-0.02353654975201247,-0.010949644800719496,0.6361412828394419
2024-07-25,-0.012144109517758486,0.001315006053665702,-7.379505910075983e-05,0.004199350256469345,6e-05,0.006417943716482121,0.016767599166763177,0.36486054902304355
2024-07-26,0.004437474090552078,0.0025097386297262244,0.000639873877820213,0.0059589915730117946,6e-05,0.012168521666564255,3.700031015493573e-05,0.4562842324896519
2024-07-29,0.002412862059098674,-0.0028941555934444054,0.004429263356797828,0.001243987545539976,6e-05,0.027337642387423516,-0.0013637363244685418,0.4155840996810402
2024-07-30,0.0019944356531128886,0.0021592292064418995,0.0014803033197279376,-0.006861146576768916,6e-05,0.0037432258051276193,0.01150103850880396,0.6501152550486544
2024-07-31,0.002858033885472781,0.0008279771037948152,0.002297421741291049,0.005720724621394146,6e-05,0.02057951323784974,0.005116516317730803,0.4038655031026869
2024-08-01,-0.006380222494206417,-0.0011841842362712543,0.0001893719139233207,-0.0038513588215296213,6e-05,0.055221001853986415,-0.030061156094673844,0.28547889251948394
