date,MKT,SMB,HML,MOM,rf
2021-08-13,0.0038566049570531763,0.004936496179213862,0.0023123071481009794,-0.0014921742867396682,9.79913587377812e-05
2021-08-16,-0.012279809274885947,0.00768396328569624,0.0010956543947001182,-0.0035908941344966845,9.79913587377812e-05
2021-08-17,0.009205414349677487,-0.003884554946483451,0.0041346734238193565,-0.0008677453344741189,9.79913587377812e-05
2021-08-18,0.011486776596694568,0.0016098537125963557,0.002037813756993688,0.004746660565617123,9.79913587377812e-05
2021-08-19,-0.02321242226384604,-0.0035269576100398774,0.004970900749804546,-0.0011645237845339387,9.79913587377812e-05
2021-08-20,-0.015426154082347815,-0.0030424236506839484,0.003777694706587942,-0.0027803482167622325,9.79913587377812e-05
2021-08-23,0.0017340848380074246,0.0039724735193268565,0.006186801810947836,-0.0009929896178732308,9.79913587377812e-05
2021-08-24,-0.0035949111081229864,-9.269130921706256e-05,0.0015351843356250173,-0.0074311311070053105,9.79913587377812e-05
2021-08-25,-1.6138900514655263e-06,0.008798240209655058,0.0037210376059758185,0.0025821896137638812,9.79913587377812e-05
2021-08-26,-0.01003652713088296,-0.0023111623935146053,-0.0011285082923431415,-0.01052035956306946,9.79913587377812e-05
2021-08-27,0.010752775698353943,0.005096681662372446,-0.002305843246236024,-0.002464728726193092,9.79913587377812e-05
2021-08-30,0.00953350322514738,0.00058706706478891,0.006927070561675894,0.004756311252984459,9.79913587377812e-05
2021-08-31,0.0009923683707345925,0.004078890048721166,0.0009648187052907522,0.002018289697596301,9.79913587377812e-05
2021-09-01,0.013726894483616395,-0.002135788286649734,0.0033195222634495158,0.003741923437918342,9.79913587377812e-05
2021-09-02,0.005810112107024547,-0.00014779418775791357,0.0005949600576455607,-0.00019027403631285465,9.79913587377812e-05
2021-09-03,-0.01011150955459886,-0.0004774943964946738,-0.0022460626036798575,0.0072184770859131005,9.79913587377812e-05
2021-09-06,0.004625009408989986,-0.004080285574228936,0.0001439315703296053,0.005748195180618751,9.79913587377812e-05
2021-09-07,-0.011306591209947987,0.0034104076729087633,0.005843976071070857,0.0028768460254860475,9.79913587377812e-05
2021-09-08,0.01074140361568727,0.003351245027891821,0.002320960297117696,0.005765274663881258,9.79913587377812e-05
2021-09-09,-0.00039911093183503474,0.0030677734745278335,-0.006745892638921836,0.00470254132642146,9.79913587377812e-05
2021-09-10,-0.0020183483625431267,0.007784828269588224,-0.0007609778263046188,-0.0024367810800813416,9.79913587377812e-05
2021-09-13,-0.007971154532847297,0.007346724006181518,0.007229175170818849,-0.007863393470148002,9.79913587377812e-05
2021-09-14,0.014870496064088363,-0.0017747234492456769,-0.0007551874473998242,0.0027221727550557433,9.79913587377812e-05
2021-09-15,-0.0016543537848256258,0.001965261592170891,-0.007101914766936722,0.003476535384988572,9.79913587377812e-05
2021-09-16,-0.004939933865957287,-0.0030180034462910636,0.007672195541690175,0.006742831946831392,9.79913587377812e-05
2021-09-17,-0.004025602605858755,0.00021677658057277728,0.0028295700392511705,-0.005417927650271761,9.79913587377812e-05
2021-09-20,0.006587710226640184,-0.002898747245594324,-0.0001800514352512016,-0.00523858635566298,9.79913587377812e-05
2021-09-21,0.00458532877236894,0.008200351545680254,-0.0013856709443282745,0.0029594015978466224,9.79913587377812e-05
2021-09-22,0.0051527913391518606,0.0019184907517148142,0.004429407719166942,-0.00022700193311851988,9.79913587377812e-05
2021-09-23,0.005369852036094592,-0.0009901456405221106,-0.0020679336009047705,-0.011114569663426768,9.79913587377812e-05
2021-09-24,0.025899771210445535,0.006068092859281885,0.004693025698063954,0.0024506489825251447,9.79913587377812e-05
2021-09-27,-0.004676980196615387,-0.010753077048977058,0.0022687811428970237,-0.010914537489933727,9.79913587377812e-05
2021-09-28,-0.005946912748858449,-0.00997051297432645,0.0010787277019494,-0.005471539311240258,9.79913587377812e-05
2021-09-29,-0.009565272738974532,0.00407919327609887,0.0006820592213423814,0.008310088237160644,9.79913587377812e-05
2021-09-30,0.0075917530709059475,0.0004023422405868403,-0.0005998721468567124,0.011149274106842692,9.79913587377812e-05
