,MKT,SMB,HML,MOM,rf,LARGE_ORDER_INFLOW,NORTHBOUND_DELTA,INST_SEAT_RATIO
2026-04-07,0.0002112630971455788,0.008436484618413167,0.0004652589144453985,-0.0019827354249981072,0.00015,-0.013913753625564323,0.03474164815985485,0.32638273423346736
2026-04-08,0.005646885169824912,-0.0024366553402368333,-0.0017412270502974523,0.006481498163817401,0.00015,-0.006401105388680608,-0.006095907588405863,0.5559365636609768
2026-04-09,0.011681781052551363,0.0023787592131369333,-0.002519079102495797,-0.002763650995785477,0.00015,0.007397457912201125,0.008418601238513151,0.3014560907832274
2026-04-10,0.005561265577059047,0.0001420533185583961,-0.006762833274552518,-0.005273558894764383,0.00015,-0.01012386020954991,0.0005428462231788986,0.6467134554604795
2026-04-13,0.002167199142977398,-0.0035630875595945005,0.000982523217228653,-0.0018125264847232859,0.00015,0.014742747186006253,0.013611353740712297,0.5651076776668725
2026-04-14,0.0003299945303098191,0.006355842110399333,0.003732090650144765,-0.003944637268873127,0.00015,0.07129566997245393,0.008539890265401954,0.3197850595233318
2026-04-15,0.012070391358612953,0.008111110340793778,-3.2101054878242246e-05,-0.0027219015622535784,0.00015,-0.00017124872360985838,0.016294634550353994,0.5733427986036617
2026-04-16,0.004493411316045014,0.00020689283388707912,0.00609204708121771,-0.0015770188383091332,0.00015,0.03592758015100721,-0.0037612559670255723,0.47172275496130717
2026-04-17,-0.0002949379535331604,-0.0004234087306112435,-0.0014095460698488396,0.008369124187084166,0.00015,-0.01698778114325605,-0.012804645050974168,0.6745192279014132
2026-04-20,0.00734493295258032,-0.009740454794772146,-0.0021610349568416147,-0.010571936025372325,0.00015,-0.02352072080245765,-0.0607702933246808,0.4035612506767269
2026-04-21,-0.007493592734129181,3.962102718575353e-05,-0.006400485035530099,0.0007974711190322395,0.00015,-0.007447488343609817,0.03203905930377191,0.589362823409475
