signal_date,network,relation_type,n_nodes,n_edges,density,nodes_with_edge,node_coverage,isolated_nodes,degree_min,degree_median,degree_max,weight_min,weight_median,weight_max,corr_threshold,window,window_length,pairs_insufficient_overlap,pairs_below_threshold,pairs_zero_variance,pairs_nonfinite_rho,pairs_with_nan_in_window,limitation
2025-12-03,W-corr,return_correlation,100,1484,0.2997979797979798,99,0.99,1,0,29.5,67,0.4002035797108504,0.5032377490310198,0.9166358014282423,0.4,60,60,0,3466,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-12-04,W-corr,return_correlation,100,1524,0.30787878787878786,99,0.99,1,0,30.0,70,0.40004575281566496,0.4999157986829845,0.9256504005531212,0.4,60,60,0,3426,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-12-05,W-corr,return_correlation,100,1538,0.3107070707070707,99,0.99,1,0,30.5,68,0.40001137030692663,0.5010491703654403,0.918097436060217,0.4,60,60,0,3412,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-12-08,W-corr,return_correlation,100,1406,0.28404040404040404,99,0.99,1,0,27.0,64,0.40005516443478295,0.50086630531609,0.9164906858313544,0.4,60,60,0,3544,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-12-09,W-corr,return_correlation,100,1447,0.2923232323232323,99,0.99,1,0,28.0,63,0.40001823857068586,0.5047337733934686,0.9168614642035045,0.4,60,60,0,3503,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-12-10,W-corr,return_correlation,100,1477,0.29838383838383836,99,0.99,1,0,28.5,63,0.4000347866124552,0.5037522268928287,0.9168129080989494,0.4,60,60,0,3473,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-12-11,W-corr,return_correlation,100,1458,0.29454545454545455,99,0.99,1,0,27.5,63,0.4002073270425615,0.506233911640593,0.9197331440744542,0.4,60,60,0,3492,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-12-12,W-corr,return_correlation,100,1431,0.28909090909090907,99,0.99,1,0,27.5,60,0.40011570676880004,0.5039589449530174,0.9217451536341454,0.4,60,60,0,3519,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-12-15,W-corr,return_correlation,100,1440,0.2909090909090909,99,0.99,1,0,27.0,61,0.40004207425166116,0.505231763618179,0.9281438009424267,0.4,60,60,0,3510,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-12-16,W-corr,return_correlation,100,1492,0.3014141414141414,99,0.99,1,0,27.0,62,0.40015536080235936,0.5038038907827942,0.9325393474781849,0.4,60,60,0,3458,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-12-17,W-corr,return_correlation,100,1521,0.30727272727272725,99,0.99,1,0,29.0,64,0.4000034609596452,0.5048770099462527,0.9298481803437905,0.4,60,60,0,3429,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-12-18,W-corr,return_correlation,100,1532,0.3094949494949495,99,0.99,1,0,29.0,64,0.4000233117947009,0.505918404295501,0.929755924211549,0.4,60,60,0,3418,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-12-19,W-corr,return_correlation,100,1428,0.2884848484848485,99,0.99,1,0,27.0,63,0.4001059060523556,0.5028647779527378,0.9287761882945041,0.4,60,60,0,3522,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-12-22,W-corr,return_correlation,100,1446,0.2921212121212121,99,0.99,1,0,28.0,64,0.4000364476067535,0.5017485501929468,0.9269800327020055,0.4,60,60,0,3504,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-12-23,W-corr,return_correlation,100,1446,0.2921212121212121,99,0.99,1,0,27.5,65,0.400096863378367,0.49931128195232266,0.9304976878773393,0.4,60,60,0,3504,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-12-24,W-corr,return_correlation,100,1453,0.29353535353535354,99,0.99,1,0,28.0,65,0.40026491274637516,0.5004662989350362,0.9281230047744002,0.4,60,60,0,3497,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-12-25,W-corr,return_correlation,100,1436,0.2901010101010101,99,0.99,1,0,27.0,65,0.40027333092307704,0.4994697521594398,0.9276977338277392,0.4,60,60,0,3514,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-12-26,W-corr,return_correlation,100,1474,0.29777777777777775,99,0.99,1,0,28.0,67,0.400023228099237,0.5054364004693279,0.9261036661701069,0.4,60,60,0,3476,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-12-29,W-corr,return_correlation,100,1546,0.31232323232323234,99,0.99,1,0,30.5,68,0.4001028651815748,0.5038801007464939,0.9256555414143678,0.4,60,60,0,3404,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-12-30,W-corr,return_correlation,100,1469,0.2967676767676768,99,0.99,1,0,29.0,61,0.400350139761062,0.5094215878215411,0.9250240854654058,0.4,60,60,0,3481,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2025-12-31,W-corr,return_correlation,100,1505,0.30404040404040406,99,0.99,1,0,30.0,60,0.4000413800816768,0.506867531251282,0.9313457267454716,0.4,60,60,0,3445,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-01-05,W-corr,return_correlation,100,1275,0.25757575757575757,99,0.99,1,0,24.0,54,0.40008280076828573,0.4978654767037917,0.9150007107270461,0.4,60,60,0,3675,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-01-06,W-corr,return_correlation,100,1379,0.2785858585858586,100,1.0,0,1,25.5,59,0.4000339739384509,0.49659927370288565,0.9128270593800599,0.4,60,60,0,3571,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-01-07,W-corr,return_correlation,100,1439,0.2907070707070707,100,1.0,0,1,27.5,61,0.40003081318729167,0.49714044550369946,0.9132681974006363,0.4,60,60,0,3511,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-01-08,W-corr,return_correlation,100,1473,0.29757575757575755,99,0.99,1,0,29.5,66,0.4000141838741345,0.4945923554983073,0.9104065975938177,0.4,60,60,0,3477,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-01-09,W-corr,return_correlation,100,1458,0.29454545454545455,98,0.98,2,0,28.5,68,0.40017106836511085,0.49475052796932684,0.9012613313158538,0.4,60,60,0,3492,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-01-12,W-corr,return_correlation,100,1394,0.2816161616161616,99,0.99,1,0,28.0,65,0.40001178675195675,0.49518309327469306,0.9019234545298397,0.4,60,60,0,3556,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-01-13,W-corr,return_correlation,100,1287,0.26,99,0.99,1,0,25.0,58,0.40002917541178135,0.493105666589781,0.905633256449449,0.4,60,60,0,3663,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-01-14,W-corr,return_correlation,100,1250,0.25252525252525254,98,0.98,2,0,25.0,55,0.40006273244851437,0.49637086344084874,0.9044383244883684,0.4,60,60,0,3700,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-01-15,W-corr,return_correlation,100,1233,0.24909090909090909,98,0.98,2,0,24.0,53,0.40003839968161387,0.49857971127083217,0.9063480256067888,0.4,60,60,0,3717,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-01-16,W-corr,return_correlation,100,1185,0.23939393939393938,98,0.98,2,0,22.0,53,0.4000524433038951,0.4990545188881408,0.911404705023633,0.4,60,60,0,3765,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-01-19,W-corr,return_correlation,100,1180,0.2383838383838384,98,0.98,2,0,23.0,50,0.40010229824213767,0.4966913966585069,0.9116502413811632,0.4,60,60,0,3770,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-01-20,W-corr,return_correlation,100,1163,0.23494949494949494,98,0.98,2,0,21.0,48,0.4000281312132561,0.49743375353973895,0.906038400068851,0.4,60,60,0,3787,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-01-21,W-corr,return_correlation,100,1106,0.22343434343434343,98,0.98,2,0,20.0,47,0.40007510325379714,0.5048170826598939,0.9049384030100796,0.4,60,60,0,3844,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-01-22,W-corr,return_correlation,100,1124,0.22707070707070706,98,0.98,2,0,20.0,47,0.4007303041021854,0.5030090170673303,0.9102345503756221,0.4,60,60,0,3826,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-01-23,W-corr,return_correlation,100,1099,0.222020202020202,98,0.98,2,0,20.5,48,0.40016822448232425,0.5028391690310567,0.8950419117442927,0.4,60,60,0,3851,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-01-26,W-corr,return_correlation,100,1068,0.21575757575757576,98,0.98,2,0,20.0,49,0.4000853580030567,0.511704895708722,0.9126623249395661,0.4,60,60,0,3882,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-01-27,W-corr,return_correlation,100,1125,0.22727272727272727,98,0.98,2,0,21.5,49,0.4000075352118496,0.5049316447769827,0.9002943733463112,0.4,60,60,0,3825,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-01-28,W-corr,return_correlation,100,1175,0.23737373737373738,98,0.98,2,0,22.5,49,0.4000248495456607,0.5073810590371708,0.9163677478209795,0.4,60,60,0,3775,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-01-29,W-corr,return_correlation,100,1105,0.22323232323232323,98,0.98,2,0,21.5,47,0.4001412467783503,0.5059549144979103,0.9127614670796425,0.4,60,60,0,3845,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-01-30,W-corr,return_correlation,100,1089,0.22,98,0.98,2,0,21.0,48,0.400048346157459,0.5153039285858695,0.926301065064894,0.4,60,60,0,3861,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-02-02,W-corr,return_correlation,100,1389,0.2806060606060606,99,0.99,1,0,28.0,62,0.40025090327385543,0.5185859035361722,0.9377466097471564,0.4,60,60,0,3561,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-02-03,W-corr,return_correlation,100,1453,0.29353535353535354,99,0.99,1,0,29.0,64,0.4000049796203955,0.5164460084954247,0.9380974722416997,0.4,60,60,0,3497,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-02-04,W-corr,return_correlation,100,1396,0.282020202020202,99,0.99,1,0,26.5,60,0.4000047872266604,0.5217702773616286,0.9375105632378895,0.4,60,60,0,3554,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-02-05,W-corr,return_correlation,100,1494,0.3018181818181818,99,0.99,1,0,29.0,64,0.4000973938075072,0.5211737377562233,0.9476728448841093,0.4,60,60,0,3456,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-02-06,W-corr,return_correlation,100,1492,0.3014141414141414,99,0.99,1,0,29.0,64,0.40022547136629116,0.520801791664262,0.9486035180047742,0.4,60,60,0,3458,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-02-09,W-corr,return_correlation,100,1486,0.3002020202020202,98,0.98,2,0,30.0,59,0.40007532738605883,0.5152747537902012,0.9482090851473718,0.4,60,60,0,3464,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-02-10,W-corr,return_correlation,100,1471,0.2971717171717172,99,0.99,1,0,29.5,61,0.4001635316585396,0.514879817764165,0.9478613840350029,0.4,60,60,0,3479,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-02-11,W-corr,return_correlation,100,1521,0.30727272727272725,100,1.0,0,1,31.5,63,0.40001246886168257,0.5148408226155577,0.9459784399707012,0.4,60,60,0,3429,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-02-12,W-corr,return_correlation,100,1400,0.2828282828282828,100,1.0,0,1,27.0,59,0.4000323586140899,0.5166140327510479,0.9426314994523818,0.4,60,60,0,3550,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-02-13,W-corr,return_correlation,100,1504,0.30383838383838385,100,1.0,0,1,29.5,61,0.40020264880453765,0.5147021751921643,0.9444085742061582,0.4,60,60,0,3446,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-02-24,W-corr,return_correlation,100,1590,0.3212121212121212,100,1.0,0,1,31.0,65,0.4000618513879805,0.5121383010830001,0.9464450158245412,0.4,60,60,0,3360,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-02-25,W-corr,return_correlation,100,1323,0.2672727272727273,99,0.99,1,0,25.0,55,0.40024104831461765,0.5130276777017044,0.9440105462071026,0.4,60,60,0,3627,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-02-26,W-corr,return_correlation,100,1291,0.2608080808080808,99,0.99,1,0,25.5,54,0.4003403927657928,0.5162203273505923,0.9368530965734675,0.4,60,60,0,3659,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-02-27,W-corr,return_correlation,100,1334,0.2694949494949495,98,0.98,2,0,25.0,56,0.4003261924237412,0.5154731121032667,0.9391293601807259,0.4,60,60,0,3616,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-03-02,W-corr,return_correlation,100,1313,0.26525252525252524,98,0.98,2,0,26.0,50,0.40024906071366007,0.5153409659442025,0.941483948615795,0.4,60,60,0,3637,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-03-03,W-corr,return_correlation,100,1386,0.28,99,0.99,1,0,27.5,53,0.40010412683206553,0.5170316635505567,0.9442298399050595,0.4,60,60,0,3564,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-03-04,W-corr,return_correlation,100,1358,0.27434343434343433,99,0.99,1,0,27.0,53,0.4001548841630399,0.5178399767842214,0.9438026977186043,0.4,60,60,0,3592,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-03-05,W-corr,return_correlation,100,1339,0.2705050505050505,99,0.99,1,0,27.0,51,0.4002407325827956,0.5215749091772386,0.9441510051154383,0.4,60,60,0,3611,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-03-06,W-corr,return_correlation,100,1294,0.26141414141414143,98,0.98,2,0,26.0,49,0.400109304884557,0.520712848784588,0.9441040858314786,0.4,60,60,0,3656,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-03-09,W-corr,return_correlation,100,1276,0.2577777777777778,98,0.98,2,0,24.0,49,0.4001822605821056,0.5201423099610296,0.944319441640712,0.4,60,60,0,3674,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-03-10,W-corr,return_correlation,100,1249,0.25232323232323234,98,0.98,2,0,24.0,48,0.4000489588930782,0.5173889722307432,0.9445478911021765,0.4,60,60,0,3701,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-03-11,W-corr,return_correlation,100,1260,0.2545454545454545,99,0.99,1,0,25.5,50,0.40030090566494403,0.518639513299056,0.9402198168368344,0.4,60,60,0,3690,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-03-12,W-corr,return_correlation,100,1257,0.25393939393939396,99,0.99,1,0,25.5,47,0.40000331251545684,0.5151458878914702,0.9420228512369566,0.4,60,60,0,3693,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-03-13,W-corr,return_correlation,100,1226,0.2476767676767677,100,1.0,0,1,24.0,47,0.4000754359067074,0.5137515926191414,0.9411272740027196,0.4,60,60,0,3724,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-03-16,W-corr,return_correlation,100,1334,0.2694949494949495,100,1.0,0,1,27.0,51,0.4003886169997781,0.5145057026145001,0.9421603452528594,0.4,60,60,0,3616,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-03-17,W-corr,return_correlation,100,1329,0.2684848484848485,100,1.0,0,1,27.0,50,0.4005981193195692,0.514976644696414,0.941046636383076,0.4,60,60,0,3621,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-03-18,W-corr,return_correlation,100,1309,0.2644444444444444,100,1.0,0,1,26.0,51,0.4001571002456329,0.5138290212509321,0.9411478622892196,0.4,60,60,0,3641,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-03-19,W-corr,return_correlation,100,1352,0.2731313131313131,99,0.99,1,0,26.5,51,0.4004949926950614,0.5200079468313434,0.9435687656372241,0.4,60,60,0,3598,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-03-20,W-corr,return_correlation,100,1311,0.26484848484848483,99,0.99,1,0,25.0,50,0.4000215574744202,0.5187749824281983,0.9434461379565378,0.4,60,60,0,3639,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-03-23,W-corr,return_correlation,100,1332,0.2690909090909091,100,1.0,0,2,26.5,53,0.4001179992675103,0.5246027782518035,0.9457748555742054,0.4,60,60,0,3618,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-03-24,W-corr,return_correlation,100,1323,0.2672727272727273,100,1.0,0,2,26.0,54,0.40006733224316293,0.5268980991839027,0.950479230956463,0.4,60,60,0,3627,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-03-25,W-corr,return_correlation,100,1339,0.2705050505050505,100,1.0,0,2,26.5,56,0.40032157571399873,0.5271476386582215,0.9495976570186968,0.4,60,60,0,3611,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-03-26,W-corr,return_correlation,100,1275,0.25757575757575757,100,1.0,0,1,25.0,51,0.4000114116020525,0.526550313277005,0.9504107493105017,0.4,60,60,0,3675,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-03-27,W-corr,return_correlation,100,1280,0.2585858585858586,100,1.0,0,1,24.0,53,0.4005066564857404,0.5279949752431592,0.9504579158443937,0.4,60,60,0,3670,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-03-30,W-corr,return_correlation,100,1257,0.25393939393939396,100,1.0,0,1,24.0,52,0.40006812224161625,0.5339957379144237,0.9504286494571704,0.4,60,60,0,3693,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-03-31,W-corr,return_correlation,100,1312,0.26505050505050504,100,1.0,0,1,25.0,52,0.4002124405955717,0.5311086357318875,0.9512611161034061,0.4,60,60,0,3638,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-04-01,W-corr,return_correlation,100,1288,0.2602020202020202,100,1.0,0,1,25.0,52,0.4000182057349936,0.5323707701314966,0.9509018350131426,0.4,60,60,0,3662,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-04-02,W-corr,return_correlation,100,1283,0.2591919191919192,100,1.0,0,1,24.0,53,0.40006865817006615,0.5353103221938466,0.9519742364450775,0.4,60,60,0,3667,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-04-03,W-corr,return_correlation,100,1334,0.2694949494949495,100,1.0,0,1,25.5,54,0.40003126720428933,0.5343140109339687,0.9521562640969189,0.4,60,60,0,3616,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-04-07,W-corr,return_correlation,100,1324,0.2674747474747475,100,1.0,0,1,25.0,53,0.4002608453310116,0.5341495125265237,0.9522209092893127,0.4,60,60,0,3626,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-04-08,W-corr,return_correlation,100,1363,0.27535353535353535,100,1.0,0,3,26.0,55,0.40038775695857576,0.5371552814750521,0.9537859010397756,0.4,60,60,0,3587,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-04-09,W-corr,return_correlation,100,1362,0.27515151515151515,100,1.0,0,3,26.0,55,0.4000833907028931,0.5334886564595879,0.952977603904392,0.4,60,60,0,3588,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-04-10,W-corr,return_correlation,100,1351,0.2729292929292929,100,1.0,0,3,26.0,54,0.4000679282815572,0.5351877157602635,0.9531021950566769,0.4,60,60,0,3599,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-04-13,W-corr,return_correlation,100,1325,0.2676767676767677,100,1.0,0,3,25.0,53,0.40001036300555765,0.535669260688312,0.9572030896005873,0.4,60,60,0,3625,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-04-14,W-corr,return_correlation,100,1327,0.2680808080808081,100,1.0,0,2,25.0,54,0.40048244184493237,0.534902180070205,0.9609705629178776,0.4,60,60,0,3623,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-04-15,W-corr,return_correlation,100,1342,0.27111111111111114,100,1.0,0,1,26.0,55,0.40007803372977613,0.5349344445010329,0.9609771181455466,0.4,60,60,0,3608,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-04-16,W-corr,return_correlation,100,1365,0.27575757575757576,100,1.0,0,2,27.0,59,0.4002548876480038,0.5398532065411458,0.9608068092312853,0.4,60,60,0,3585,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-04-17,W-corr,return_correlation,100,1377,0.2781818181818182,100,1.0,0,1,26.5,55,0.40025131204440917,0.5393627132560419,0.9619469713247715,0.4,60,60,0,3573,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-04-20,W-corr,return_correlation,100,1358,0.27434343434343433,100,1.0,0,1,26.0,53,0.40035141852873773,0.5391839555107727,0.9610398490046925,0.4,60,60,0,3592,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-04-21,W-corr,return_correlation,100,1361,0.27494949494949494,100,1.0,0,2,27.0,54,0.4003544353150718,0.5412319553164853,0.9609689488577953,0.4,60,60,0,3589,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-04-22,W-corr,return_correlation,100,1351,0.2729292929292929,100,1.0,0,2,26.5,53,0.40008908625058803,0.5395916388513092,0.9605606179355584,0.4,60,60,0,3599,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-04-23,W-corr,return_correlation,100,1370,0.2767676767676768,100,1.0,0,2,27.0,57,0.400081552048594,0.540551081610386,0.9629573621857238,0.4,60,60,0,3580,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-04-24,W-corr,return_correlation,100,1371,0.276969696969697,100,1.0,0,1,27.0,56,0.40004030188500533,0.5416796957173519,0.9612686432569112,0.4,60,60,0,3579,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-04-27,W-corr,return_correlation,100,1354,0.2735353535353535,100,1.0,0,1,26.5,56,0.40005727273971814,0.5406764692642232,0.96129856283795,0.4,60,60,0,3596,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-04-28,W-corr,return_correlation,100,1328,0.2682828282828283,100,1.0,0,1,25.0,56,0.40008436568086436,0.5402543406968976,0.9647091444471229,0.4,60,60,0,3622,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-04-29,W-corr,return_correlation,100,1404,0.28363636363636363,100,1.0,0,3,27.5,55,0.4004512605871399,0.5419648642545798,0.9654417757504179,0.4,60,60,0,3546,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-04-30,W-corr,return_correlation,100,1376,0.277979797979798,100,1.0,0,3,27.0,54,0.4001206875744471,0.539257672366937,0.9718983186035405,0.4,60,60,0,3574,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-05-06,W-corr,return_correlation,100,1450,0.29292929292929293,100,1.0,0,3,28.0,56,0.4000199300823377,0.5237409724182502,0.968919713440245,0.4,60,60,0,3500,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-05-07,W-corr,return_correlation,100,1490,0.301010101010101,100,1.0,0,3,29.5,57,0.4000868769257828,0.523261554083235,0.9642749452027217,0.4,60,60,0,3460,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-05-08,W-corr,return_correlation,100,1495,0.302020202020202,100,1.0,0,3,29.5,58,0.4001098439426531,0.52304688521513,0.9593825686480744,0.4,60,60,0,3455,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-05-11,W-corr,return_correlation,100,1302,0.263030303030303,100,1.0,0,2,25.0,54,0.4003486391759555,0.5158587673018367,0.9414359450708619,0.4,60,60,0,3648,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-05-12,W-corr,return_correlation,100,1241,0.2507070707070707,100,1.0,0,2,24.0,51,0.4000338393426004,0.5168808167789201,0.9413485520711197,0.4,60,60,0,3709,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
2026-05-13,W-corr,return_correlation,100,1241,0.2507070707070707,100,1.0,0,2,24.0,54,0.40029845900408517,0.5154136872617598,0.9438185925986966,0.4,60,60,0,3709,0,0,0,与供应链经济叙事不符，报告口径必须写「相关网络传播」，不得包装成供应链证据
